customerID;gender;SeniorCitizen;Partner;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;num_orders;avg_order_value;cancel_rating;avg_rating;voucher_usage_rate;loyalty_tier;age;city_zone;inactive_days;Churn_food
2229-DPMBI;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;195;16215;29;227211;0;3,9;0,13;Gold;30;Urban;28;0
9626-WEQRM;Female;0;0;0;No phone service;DSL;1;0;0;Month-to-month;1;Mailed check;2915;11005;16;208514;0,27;4,6;0,13;Bronze;32;Rural;52;1
2188-SXWVT;Female;0;0;1;0;DSL;1;1;0;One year;0;Mailed check;550;188515;68;112977;0,16;3,4;0,65;Silver;30;Urban;46;1
6258-PVZWJ;Male;0;1;1;1;DSL;1;1;1;Two year;1;Credit card (automatic);908;630285;157;84983;0,25;3,2;0,71;Gold;19;Urban;26;1
1094-BKOSX;Female;0;1;0;No phone service;DSL;0;1;1;One year;0;Bank transfer (automatic);510;22645;248;129029;0,02;3,7;0,94;Platinum;37;Suburban;29;0
6969-MVBAI;Female;1;0;1;1;Fiber optic;0;0;1;Month-to-month;1;Electronic check;901;8168;20;232401;0,07;3,8;0,09;Bronze;45;Urban;58;1
2978-XXSOG;Female;0;0;1;1;DSL;1;0;0;Month-to-month;1;Mailed check;5905;12535;106;202668;0,08;3,6;0,12;Bronze;35;Urban;13;0
2342-CKIAO;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;203;412;11;247806;0,12;3,3;0,05;Silver;24;Urban;40;1
6953-PBDIN;Male;0;1;1;1;DSL;0;1;1;Two year;0;Bank transfer (automatic);7295;526555;215;122837;0,24;3,5;0,53;Platinum;38;Urban;56;1
3898-BSJYF;Female;0;0;1;1;DSL;1;0;1;One year;0;Credit card (automatic);7355;6933;34;197512;0,12;4,4;0,62;Platinum;26;Urban;14;0
3938-YFPXD;Male;0;0;1;1;DSL;1;0;1;Two year;0;Credit card (automatic);843;59971;307;146786;0,06;3,8;0,04;Bronze;27;Rural;45;0
7696-AMHOD;Female;0;1;1;0;DSL;0;1;1;One year;0;Credit card (automatic);780;38242;270;84758;0,02;4,3;0,08;Bronze;48;Urban;46;1
2453-SAFNS;Female;1;0;1;1;DSL;0;1;0;One year;0;Mailed check;721;388605;311;182667;0,02;4,1;0,69;Platinum;30;Urban;58;1
9558-IHEZX;Female;0;0;1;1;Fiber optic;1;1;1;Two year;1;Credit card (automatic);10675;728325;352;188119;0,23;4,1;0,99;Gold;22;Urban;45;1
9617-UDPEU;Female;0;0;1;0;0;No internet service;No internet service;No internet service;One year;1;Mailed check;1925;41255;51;180157;0,13;3,5;0,14;Platinum;53;Urban;41;0
6340-DACFT;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);2055;107025;233;162673;0,22;4;0,06;Gold;19;Urban;43;1
4955-VCWBI;Female;0;1;1;0;0;No internet service;No internet service;No internet service;One year;0;Mailed check;200;81795;156;177639;0,02;3;0,27;Bronze;23;Urban;51;1
6813-GZQCG;Female;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);2465;11713;174;232904;0,04;3,9;0,02;Gold;30;Suburban;13;0
7426-GSWPO;Male;1;0;1;1;Fiber optic;1;1;0;Month-to-month;1;Bank transfer (automatic);1035;654865;140;212940;0,04;4,1;0,93;Bronze;46;Rural;24;0
3389-KTRXV;Female;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;2385;62565;63;194869;0,23;3,4;0,03;Gold;31;Urban;26;1
3118-UHVVQ;Female;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);258;19115;351;99728;0,22;3,5;0,55;Silver;47;Urban;46;1
1031-IIDEO;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;7085;7085;3;183542;0,11;3,4;0,32;Platinum;42;Suburban;43;1
5832-XKAES;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Credit card (automatic);698;1347;6;173565;0,02;3,1;0,25;Platinum;52;Rural;1;1
3205-MXZRA;Male;0;0;1;0;DSL;0;0;0;One year;0;Credit card (automatic);5945;15070;91;239255;0;3,7;0,15;Bronze;54;Urban;50;1
4701-AHWMW;Male;0;1;0;No phone service;DSL;0;0;1;Month-to-month;1;Bank transfer (automatic);5455;29783;297;230012;0,09;5;0,32;Bronze;24;Urban;16;0
8317-BVKSO;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Electronic check;2005;2993;69;205019;0;3,7;0,62;Silver;35;Urban;14;0
5702-KVQRD;Male;0;1;1;0;DSL;1;0;1;Two year;1;Electronic check;8255;583265;219;216352;0,07;3,9;0,97;Gold;25;Urban;26;0
0083-PIVIK;Male;0;0;1;1;DSL;1;1;1;One year;0;Electronic check;8125;556755;158;182548;0,13;4,3;0,56;Gold;24;Urban;54;1
9210-IAHGH;Female;0;0;1;0;DSL;0;0;0;Month-to-month;1;Credit card (automatic);7075;4508;21;213236;0,04;4,3;0,53;Platinum;51;Rural;9;0
6169-PGNCD;Female;0;0;1;0;DSL;1;1;1;Two year;1;Credit card (automatic);743;416635;323;201289;0,03;4,9;0,04;Silver;53;Urban;42;0
0023-XUOPT;Female;0;1;1;1;Fiber optic;0;1;1;Month-to-month;0;Electronic check;941;12156;56;209068;0,27;4,7;0,84;Bronze;27;Urban;45;1
4592-IWTJI;Female;0;1;0;No phone service;DSL;1;0;0;Month-to-month;0;Credit card (automatic);297;917;12;159624;0,18;4,6;0,04;Bronze;46;Suburban;8;0
4909-JOUPP;Male;1;1;1;1;Fiber optic;0;1;1;Two year;0;Credit card (automatic);1097;789845;315;229477;0,28;4,9;0,91;Bronze;33;Urban;2;1
4657-FWVFY;Female;0;1;1;1;Fiber optic;0;1;1;Month-to-month;1;Credit card (automatic);9635;39154;138;82821;0,01;3,5;0,54;Silver;42;Urban;23;0
2257-BOVXD;Male;0;1;1;1;DSL;0;0;0;Month-to-month;1;Credit card (automatic);666;9795;73;135090;0,02;4,2;0,17;Platinum;46;Rural;0;0
7729-JTEEC;Male;0;1;1;0;DSL;0;0;0;Month-to-month;1;Electronic check;445;9005;8;233588;0,06;4,8;0,45;Bronze;25;Urban;37;0
7632-MNYOY;Male;1;0;1;1;Fiber optic;0;1;1;One year;0;Credit card (automatic);1109;743205;162;221545;0,19;4,2;0,99;Gold;37;Rural;5;0
6518-LGAOV;Female;0;1;1;1;Fiber optic;0;0;1;Month-to-month;1;Electronic check;1050;40264;95;126454;0,04;5;0,31;Bronze;53;Urban;4;0
7242-QZLXF;Male;0;0;0;No phone service;DSL;0;0;0;Month-to-month;1;Electronic check;253;253;4;184273;0;3,2;0,27;Bronze;44;Urban;3;1
4576-CSAJH;Male;0;0;1;0;DSL;0;1;0;One year;1;Credit card (automatic);5515;119305;126;184472;0,28;3,9;0,12;Silver;30;Rural;2;1
1000-AJSLD;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Mailed check;201;201;3;235870;0,17;5;0,06;Silver;43;Urban;44;1
9696-RMYBA;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Mailed check;801;39855;27;211935;0,28;3,8;0,09;Platinum;42;Suburban;29;1
8690-UPCZI;Male;0;1;1;1;DSL;1;0;0;One year;0;Bank transfer (automatic);6905;195845;146;96148;0,01;4,5;0,77;Silver;45;Urban;35;0
1062-LHZOD;Male;0;1;1;0;Fiber optic;0;0;0;Month-to-month;1;Mailed check;699;699;2;166545;0,01;3,1;0,92;Bronze;26;Urban;22;1
9770-LXDBK;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;204;6315;6;134459;0,12;4,4;0,93;Gold;43;Suburban;6;0
4086-WITJG;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);197;13011;170;164224;0,21;4,9;0,11;Platinum;29;Suburban;50;1
8344-WFMFH;Male;0;0;1;0;DSL;0;1;0;Month-to-month;1;Electronic check;501;48405;44;146189;0,17;3,8;0,56;Silver;43;Rural;31;0
9600-NAXZN;Male;0;0;1;1;Fiber optic;0;1;0;Month-to-month;1;Electronic check;1014;45280;120;219201;0,28;3;0,01;Bronze;39;Urban;42;1
8822-KNBHV;Female;0;0;1;1;DSL;1;1;1;One year;1;Credit card (automatic);8345;388785;167;171954;0,01;3,1;0,57;Bronze;18;Suburban;9;1
8404-FYDIB;Male;0;0;1;1;Fiber optic;1;1;0;Month-to-month;1;Credit card (automatic);8665;220875;104;103118;0,21;4,8;0,81;Bronze;29;Urban;50;1
2791-SFVEW;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Bank transfer (automatic);2015;23815;44;211515;0,01;4,4;0,54;Bronze;41;Suburban;50;1
6457-USBER;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;808;808;2;238113;0,05;3,2;0,87;Platinum;47;Urban;36;1
6762-NSODU;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);194;95815;166;169379;0,15;3,1;0,08;Bronze;31;Urban;32;1
4662-EKDPQ;Male;0;0;1;1;DSL;0;0;0;Month-to-month;0;Bank transfer (automatic);6205;1183;7;101053;0,15;4,6;0,28;Silver;40;Urban;25;0
9248-OJYKK;Male;1;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;7645;7645;4;176384;0,04;4,6;0,63;Silver;19;Urban;42;1
9888-ZCUMM;Male;0;1;0;No phone service;DSL;1;0;1;Two year;1;Bank transfer (automatic);6005;384545;337;248276;0,06;3,2;0,01;Gold;20;Suburban;44;1
3398-FSHON;Female;1;0;1;1;Fiber optic;0;1;0;Month-to-month;1;Electronic check;913;10945;32;197545;0,12;3,6;0,04;Bronze;23;Urban;30;0
3319-DWOEP;Male;1;1;1;0;Fiber optic;0;0;1;Month-to-month;1;Electronic check;9575;57375;31;206675;0,12;4,6;0,24;Silver;36;Suburban;29;0
1074-WVEVG;Female;0;1;1;0;0;No internet service;No internet service;No internet service;One year;0;Mailed check;2035;12670;281;173749;0,01;4,1;0,94;Bronze;38;Urban;22;0
9979-RGMZT;Female;0;0;1;0;Fiber optic;0;1;0;One year;1;Mailed check;9405;63345;29;219363;0,04;4,9;0,41;Bronze;37;Urban;28;0
6437-UDQJM;Female;1;1;1;1;DSL;1;1;1;Two year;1;Credit card (automatic);841;612965;345;96285;0;4;0,65;Bronze;38;Urban;7;0
1226-IENZN;Male;1;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;7875;121825;58;141589;0,29;4,4;0,73;Silver;21;Suburban;54;1
2108-GLPQB;Male;0;1;1;1;DSL;0;0;1;Month-to-month;0;Credit card (automatic);5555;14053;63;93944;0,28;4;0,77;Bronze;42;Rural;15;1
9259-PACGQ;Female;0;1;1;1;DSL;1;1;0;Month-to-month;0;Electronic check;6265;22749;158;181041;0,15;4,9;0,74;Silver;24;Urban;55;1
4415-IJZTP;Female;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;745;745;4;168876;0,03;3,8;0,29;Bronze;24;Urban;8;1
1465-VINDH;Female;0;1;1;1;Fiber optic;0;1;1;Month-to-month;1;Credit card (automatic);1021;106885;45;175561;0,02;3,5;0,69;Platinum;50;Urban;3;0
5474-LAMUQ;Male;0;1;1;0;0;No internet service;No internet service;No internet service;One year;0;Mailed check;201;5339;80;134391;0,02;3,7;0,55;Silver;43;Suburban;18;0
3468-DRVQJ;Female;0;1;1;1;DSL;1;1;0;One year;0;Electronic check;703;67615;56;81607;0,04;4,7;0,06;Gold;34;Suburban;38;0
1122-YJBCS;Male;0;1;1;0;DSL;1;1;0;One year;1;Credit card (automatic);5365;38044;300;82953;0,27;4;0;Bronze;25;Urban;43;1
4990-ALDGW;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;2075;11188;133;124941;0,19;3,7;0,26;Gold;43;Urban;40;0
4816-OKWNX;Male;0;1;1;0;Fiber optic;0;1;1;One year;1;Bank transfer (automatic);1034;52364;189;141683;0,25;4,1;0,93;Silver;32;Suburban;12;1
3315-IKYZQ;Male;0;1;0;No phone service;DSL;1;0;1;One year;0;Mailed check;508;13868;140;189588;0,27;3,3;0,29;Bronze;37;Urban;11;1
2810-FTLEM;Female;0;0;1;0;DSL;1;0;0;Month-to-month;1;Electronic check;5015;76225;82;202080;0,13;3;0,44;Gold;36;Suburban;8;1
4747-LCAQL;Male;0;0;1;0;DSL;1;1;0;Month-to-month;1;Mailed check;790;19020;99;91154;0,01;3,6;0,19;Gold;24;Urban;11;0
3411-WLRSQ;Female;1;1;1;0;Fiber optic;0;1;0;Month-to-month;1;Bank transfer (automatic);746;23905;16;205542;0,06;4,2;0,14;Platinum;18;Suburban;23;0
0898-XCGTF;Male;0;1;1;1;Fiber optic;0;0;0;One year;1;Bank transfer (automatic);965;56737;187;220119;0,02;4,4;0,21;Gold;54;Urban;47;1
8006-PYCSW;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;201;398;7;168529;0,06;4,7;0,55;Bronze;35;Urban;12;0
8249-THVEC;Male;0;1;1;0;0;No internet service;No internet service;No internet service;One year;0;Mailed check;194;99775;285;94323;0,12;4,9;0,92;Bronze;25;Urban;34;0
8722-PRFDV;Female;0;1;1;0;DSL;1;0;1;Two year;0;Credit card (automatic);7755;557435;396;117693;0,04;3,8;0,33;Silver;32;Urban;31;0
2164-SOQXL;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;2005;40605;94;169170;0,05;4,5;0,32;Bronze;23;Urban;37;0
4020-KIUDI;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Credit card (automatic);1985;13885;32;237364;0,13;3,1;0,56;Gold;54;Urban;13;1
5850-BDWCY;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;202;12365;14;125111;0,01;3,1;0,36;Silver;39;Rural;1;1
2038-YSEZE;Female;0;0;1;1;DSL;1;1;0;Month-to-month;0;Mailed check;6745;18011;158;119491;0,14;3,2;0,91;Platinum;28;Rural;53;1
0827-ITJPH;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);1855;6890;118;129336;0,13;3,9;0,38;Silver;43;Urban;20;0
8799-OXZMD;Female;0;0;0;No phone service;DSL;0;0;1;Month-to-month;1;Mailed check;2975;7907;75;96905;0,19;3,4;0,49;Silver;25;Urban;30;1
1925-TIBLE;Female;0;1;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;865;5825;20;110273;0,28;3,6;0,53;Bronze;26;Urban;51;1
1705-GUHPV;Female;0;0;1;1;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;242;16182;231;205191;0,03;4,3;0,78;Bronze;30;Suburban;34;0
4779-ZGICK;Male;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;2355;117335;144;195936;0,03;3,7;0,56;Gold;20;Rural;15;0
0048-PIHNL;Female;0;1;1;0;0;No internet service;No internet service;No internet service;One year;0;Bank transfer (automatic);2045;9009;160;237306;0,26;4,1;0,24;Platinum;20;Urban;39;1
0818-OCPZO;Male;1;0;1;1;Fiber optic;0;1;0;Month-to-month;1;Electronic check;8145;212205;68;146538;0,15;3,8;0,12;Silver;24;Suburban;25;0
3967-KXAPS;Male;0;1;1;1;DSL;1;1;1;Two year;0;Credit card (automatic);923;67199;229;184570;0,23;3,3;0,94;Gold;20;Suburban;37;1
1447-GIQMR;Male;0;1;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;6915;6915;4;243645;0,06;3,1;0,08;Silver;28;Urban;56;1
3704-IEAXF;Female;0;1;0;No phone service;DSL;0;1;0;Two year;0;Credit card (automatic);5365;37840;271;173339;0,25;3,5;0,02;Platinum;45;Urban;2;1
6810-VCAEX;Female;0;0;0;No phone service;DSL;1;1;0;One year;0;Credit card (automatic);3965;179865;159;201132;0,28;3,1;0,82;Bronze;48;Suburban;36;1
0674-EYYZV;Female;0;0;1;0;DSL;0;0;0;Month-to-month;1;Electronic check;5465;5465;4;208993;0,19;4,2;0,59;Silver;26;Urban;35;1
4480-MBMLB;Female;0;0;1;1;Fiber optic;0;1;1;One year;1;Bank transfer (automatic);1048;388645;200;91330;0,03;4,6;0,52;Silver;44;Urban;37;0
1395-OFUWC;Male;0;1;0;No phone service;DSL;0;1;0;Month-to-month;0;Credit card (automatic);293;122405;216;152553;0,27;3,7;0,01;Silver;29;Urban;1;1
0822-QGCXA;Female;1;1;1;1;DSL;0;1;1;Month-to-month;0;Electronic check;8385;23102;89;227083;0,24;3,8;0,78;Bronze;25;Rural;21;1
0872-NXJYS;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;7955;7234;44;163537;0,23;4,6;0,02;Silver;39;Urban;2;1
2832-KJCRD;Female;0;0;1;1;Fiber optic;0;0;1;Month-to-month;1;Electronic check;10365;39885;99;140985;0,01;3,4;0,73;Silver;35;Urban;39;1
3588-WSTTJ;Female;1;0;1;1;Fiber optic;1;0;0;Month-to-month;1;Electronic check;9905;35546;88;97044;0,24;3,2;0,02;Bronze;47;Suburban;46;1
4075-WKNIU;Female;0;1;1;1;DSL;0;1;1;Two year;0;Mailed check;7335;1397475;0;249364;0,04;4;0,08;Gold;28;Rural;41;1
5090-EMGTC;Female;0;1;1;0;Fiber optic;0;1;0;Two year;1;Mailed check;10005;603485;308;202304;0,07;4,3;0,02;Gold;19;Urban;46;1
2346-CZYIL;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);2035;5316;80;216322;0,17;4,2;0,24;Gold;46;Urban;25;0
3798-EPWRR;Female;1;0;1;0;DSL;0;0;0;Month-to-month;0;Electronic check;4395;851;4;103289;0,08;4,4;0,27;Silver;43;Urban;26;1
6258-NGCNG;Male;0;0;1;1;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;235;1730;17;113087;0,02;3,1;0,16;Bronze;31;Rural;37;1
4186-ZBUEW;Female;0;0;1;1;DSL;0;1;0;One year;1;Mailed check;707;251195;195;155952;0,18;3,9;0,48;Silver;45;Urban;43;0
5274-XHAKY;Female;0;1;1;1;Fiber optic;1;1;0;Month-to-month;1;Bank transfer (automatic);943;38936;185;116368;0,03;3,5;0,28;Bronze;52;Suburban;7;0
1442-BQPVU;Female;0;0;0;No phone service;DSL;0;1;0;Month-to-month;0;Electronic check;2915;35715;39;200648;0,02;4,5;0,99;Silver;23;Urban;22;0
3978-YNKDD;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);2085;4675;80;150815;0,28;4,7;0,58;Bronze;53;Urban;5;1
4940-KHCWD;Female;0;1;0;No phone service;DSL;1;1;0;Two year;0;Bank transfer (automatic);377;22887;246;170693;0,05;3,6;0,57;Bronze;29;Urban;24;0
9412-ARGBX;Female;0;0;1;0;Fiber optic;0;1;1;Two year;1;Mailed check;955;462785;221;138900;0,18;3,2;0,22;Bronze;51;Urban;58;1
1389-CXMLU;Male;1;0;1;1;Fiber optic;0;0;1;Month-to-month;0;Electronic check;9105;2891;8;95494;0,01;3,5;0,41;Bronze;23;Urban;56;1
9589-ABEPT;Male;0;1;1;1;Fiber optic;0;1;0;Two year;1;Mailed check;9245;646055;376;196486;0,14;3,2;0,12;Platinum;54;Urban;57;1
9388-ZEYVT;Male;0;0;0;No phone service;DSL;0;0;1;One year;0;Electronic check;4415;19313;139;236405;0,09;3,6;0,76;Platinum;54;Suburban;15;0
0305-SQECB;Female;0;0;0;No phone service;DSL;1;0;0;One year;1;Mailed check;3605;4026;52;113050;0,11;4,1;0,33;Silver;25;Rural;25;0
7605-SNLQG;Female;0;1;1;0;DSL;0;0;1;Month-to-month;1;Credit card (automatic);5025;222155;92;177799;0,01;4,9;0,75;Bronze;54;Urban;14;0
4670-TABXH;Male;0;1;1;1;Fiber optic;0;1;1;Two year;1;Credit card (automatic);10975;77589;251;211016;0,29;3,8;0,37;Platinum;50;Suburban;51;1
5561-NWEVX;Female;1;1;1;1;Fiber optic;0;0;1;Month-to-month;0;Electronic check;792;17285;6;168257;0,19;3,4;0,99;Platinum;48;Suburban;46;1
0064-SUDOG;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);203;2245;50;128070;0,15;3,3;0,17;Gold;51;Urban;31;1
8561-NMTBD;Female;0;1;1;1;Fiber optic;0;1;1;One year;1;Credit card (automatic);11235;738845;153;85166;0,12;3,3;0;Silver;28;Urban;39;1
5161-XEUVX;Male;0;1;1;1;Fiber optic;0;0;1;Two year;0;Mailed check;943;346095;190;218193;0,16;3,4;0,59;Bronze;53;Suburban;18;1
8292-FRFZQ;Female;0;0;0;No phone service;DSL;1;1;0;One year;0;Bank transfer (automatic);4115;17009;111;225749;0,11;4,5;0,95;Bronze;21;Urban;13;0
8591-NXRCV;Female;0;0;1;1;DSL;1;0;1;Month-to-month;1;Bank transfer (automatic);7465;309065;193;167409;0,11;3,1;0,65;Gold;34;Urban;58;1
7895-VONWT;Female;0;0;0;No phone service;DSL;0;0;1;Month-to-month;1;Electronic check;4825;12938;130;117664;0,14;5;0,09;Gold;33;Urban;52;1
4526-RMTLL;Male;0;1;1;1;DSL;1;1;0;Two year;1;Credit card (automatic);7615;6458;33;209926;0,08;4;0,54;Silver;47;Urban;47;1
6253-GNHWH;Female;0;1;1;1;DSL;1;1;1;Two year;0;Mailed check;711;522495;352;81293;0,05;4,1;0,91;Bronze;22;Urban;43;0
4566-NECEV;Male;0;0;1;1;Fiber optic;0;1;1;Month-to-month;0;Electronic check;9655;5001;23;233515;0,17;3,7;0,01;Silver;54;Urban;34;0
8080-POTJR;Female;0;0;1;1;DSL;1;0;1;One year;1;Credit card (automatic);793;24271;102;129212;0,25;4,4;0,17;Gold;43;Suburban;25;1
6906-MPARY;Male;0;0;1;0;Fiber optic;0;1;0;One year;1;Credit card (automatic);896;348815;209;155276;0,05;3,9;0,81;Gold;45;Urban;51;1
3662-FXJFO;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;1;Mailed check;205;10357;171;92559;0,01;3,7;0,89;Silver;36;Urban;36;0
8107-RZLNV;Male;0;1;1;1;Fiber optic;0;1;1;Two year;1;Bank transfer (automatic);1063;756535;308;145231;0,07;3,5;0,71;Bronze;38;Urban;12;0
0516-OOHAR;Male;0;1;1;0;Fiber optic;0;1;1;One year;0;Bank transfer (automatic);10035;27990;139;188277;0,29;4,9;0,99;Bronze;45;Rural;46;1
2027-CWDNU;Male;0;1;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;856;16015;63;101747;0,25;3,6;0,09;Gold;36;Urban;7;1
2737-WFVYW;Female;0;0;0;No phone service;DSL;0;0;0;Month-to-month;1;Electronic check;4525;855;6;241201;0,18;3,9;0,55;Gold;53;Urban;13;0
9912-OMZDS;Female;0;1;1;1;Fiber optic;0;1;1;One year;1;Electronic check;10615;62562;226;80037;0,28;3,7;0,68;Bronze;28;Urban;25;1
3733-ZEECP;Male;0;1;1;0;DSL;0;0;0;Month-to-month;1;Electronic check;511;12329;115;184294;0,13;3,2;0,07;Bronze;36;Urban;46;1
7878-RTCZG;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;199;199;5;177847;0,29;3,4;0,79;Silver;22;Urban;55;1
2452-MRMZF;Female;1;1;1;1;0;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);257;19374;300;183742;0,09;3,4;0,92;Bronze;19;Rural;29;1
2272-QAGFO;Female;1;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;743;109625;65;128503;0,07;4,4;0,36;Silver;42;Suburban;50;1
7103-IPXPJ;Male;0;1;1;1;Fiber optic;0;0;0;One year;0;Electronic check;994;505975;280;108207;0,19;3,8;0,04;Silver;43;Urban;39;0
4342-HFXWS;Female;0;1;1;0;DSL;1;0;1;One year;0;Bank transfer (automatic);697;302365;114;113241;0,11;4,6;0,36;Gold;47;Urban;41;0
3545-CNWRG;Female;0;1;1;1;Fiber optic;0;1;0;Month-to-month;1;Electronic check;9835;48892;143;211130;0,19;4,4;0,67;Gold;34;Urban;12;0
1785-BPHTP;Male;0;1;1;0;Fiber optic;0;0;1;Month-to-month;0;Electronic check;8545;22899;135;176171;0,09;3,4;0,21;Bronze;38;Urban;35;1
4989-LIXVT;Male;1;0;1;1;Fiber optic;0;1;1;Month-to-month;1;Electronic check;959;65032;360;225906;0,19;4,1;0,81;Silver;37;Suburban;10;0
7315-WYOAW;Male;0;0;1;1;Fiber optic;0;0;0;Month-to-month;0;Electronic check;10075;131325;70;197302;0,08;4,5;0,22;Bronze;35;Urban;1;0
1173-XZPYF;Female;0;0;1;1;Fiber optic;0;0;1;Month-to-month;1;Electronic check;892;9903;40;238262;0,02;4,3;0,01;Gold;33;Urban;29;0
9850-OWRHQ;Female;0;1;1;1;Fiber optic;0;0;0;Month-to-month;1;Credit card (automatic);741;2280;7;152832;0,27;4,2;0,51;Gold;45;Urban;50;1
3768-NLUBH;Male;1;1;1;1;Fiber optic;0;0;1;Month-to-month;0;Electronic check;1006;574615;213;101383;0,26;4,5;0,73;Bronze;29;Urban;23;1
8676-TRMJS;Male;0;0;1;1;Fiber optic;0;0;0;Month-to-month;0;Mailed check;750;2091;8;204291;0,29;3,1;0,35;Bronze;23;Suburban;59;1
2509-TFPJU;Male;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);2575;18642;227;235732;0,21;4,5;0,75;Bronze;41;Urban;52;1
9530-GRMJG;Male;0;1;1;1;DSL;0;1;1;Two year;1;Electronic check;841;59797;356;82674;0,02;3,5;0,44;Silver;23;Suburban;17;0
6898-RBTLU;Female;0;1;1;1;DSL;0;1;0;Two year;0;Bank transfer (automatic);793;390245;112;194100;0,17;4,1;0,17;Bronze;34;Suburban;22;0
5481-NTDOH;Female;1;1;1;1;Fiber optic;1;0;1;One year;1;Credit card (automatic);10705;71425;355;189369;0,04;3,5;0,09;Silver;36;Urban;52;1
2068-WWXQZ;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);2005;9020;170;102820;0,06;4,7;0,71;Silver;45;Rural;5;0
7359-SSBJK;Female;1;0;1;0;DSL;1;1;0;Two year;1;Credit card (automatic);702;44810;280;236738;0,09;4;0,39;Silver;46;Urban;45;0
2061-VVFST;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Bank transfer (automatic);195;8052;87;123794;0,27;4,3;0,91;Gold;24;Urban;49;1
0685-MLYYM;Female;1;0;1;0;Fiber optic;0;0;0;Month-to-month;0;Electronic check;7075;15485;6;213148;0,05;4,6;0,54;Bronze;36;Suburban;10;0
0749-IRGQE;Female;1;1;0;No phone service;DSL;0;0;0;Month-to-month;0;Electronic check;453;52845;30;208544;0,28;4,8;0,35;Platinum;25;Urban;6;1
2380-DAMQP;Female;0;1;1;1;Fiber optic;1;1;1;Two year;0;Electronic check;11515;83497;420;117555;0,16;4,5;0,35;Bronze;25;Urban;46;1
2256-YLYLP;Male;0;1;1;0;DSL;0;0;1;Two year;1;Bank transfer (automatic);7295;495325;355;112406;0,21;3,3;0,13;Bronze;22;Suburban;32;1
1272-ILHFG;Male;0;1;1;0;0;No internet service;No internet service;No internet service;One year;0;Mailed check;1965;33265;57;120262;0,03;4,7;0,59;Silver;51;Suburban;57;1
