customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;num_orders;avg_order_value;cancel_rate;avg_rating;voucher_usage_rate;loyalty_tier;age;city_zone;inactive_days;Churn_food
2229-DPMBI;Female;0;1;1;8;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;195;16215;0;29;227211;0;39;13;Gold;30;Urban;28;0
9626-WEQRM;Female;0;0;0;4;0;No phone service;DSL;1;0;0;0;0;0;Month-to-month;1;Mailed check;2915;11005;0;16;208514;27;46;13;Bronze;32;Rural;52;1
2188-SXWVT;Female;0;0;0;34;1;0;DSL;1;1;0;0;0;0;One year;0;Mailed check;550;188515;0;68;112977;16;34;65;Silver;30;Urban;46;1
6258-PVZWJ;Male;0;1;0;68;1;1;DSL;1;1;1;1;1;1;Two year;1;Credit card (automatic);908;630285;0;157;84983;25;32;71;Gold;19;Urban;26;1
1094-BKOSX;Female;0;1;1;45;0;No phone service;DSL;0;1;1;1;0;1;One year;0;Bank transfer (automatic);510;22645;0;248;129029;2;37;94;Platinum;37;Suburban;29;0
6969-MVBAI;Female;1;0;0;9;1;1;Fiber optic;0;0;1;0;1;0;Month-to-month;1;Electronic check;901;8168;0;20;232401;7;38;9;Bronze;45;Urban;58;1
2978-XXSOG;Female;0;0;0;22;1;1;DSL;1;0;0;1;0;0;Month-to-month;1;Mailed check;5905;12535;0;106;202668;8;36;12;Bronze;35;Urban;13;0
2342-CKIAO;Female;0;0;0;2;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;203;412;0;11;247806;12;33;5;Silver;24;Urban;40;1
6953-PBDIN;Male;0;1;0;70;1;1;DSL;0;1;1;1;1;0;Two year;0;Bank transfer (automatic);7295;526555;0;215;122837;24;35;53;Platinum;38;Urban;56;1
3898-BSJYF;Female;0;0;1;10;1;1;DSL;1;0;1;1;0;1;One year;0;Credit card (automatic);7355;6933;0;34;197512;12;44;62;Platinum;26;Urban;14;0
3938-YFPXD;Male;0;0;0;72;1;1;DSL;1;0;1;1;1;1;Two year;0;Credit card (automatic);843;59971;0;307;146786;6;38;4;Bronze;27;Rural;45;0
7696-AMHOD;Female;0;1;1;49;1;0;DSL;0;1;1;0;1;1;One year;0;Credit card (automatic);780;38242;0;270;84758;2;43;8;Bronze;48;Urban;46;1
2453-SAFNS;Female;1;0;0;54;1;1;DSL;0;1;0;1;1;0;One year;0;Mailed check;721;388605;0;311;182667;2;41;69;Platinum;30;Urban;58;1
9558-IHEZX;Female;0;0;0;71;1;1;Fiber optic;1;1;1;0;1;1;Two year;1;Credit card (automatic);10675;728325;0;352;188119;23;41;99;Gold;22;Urban;45;1
9617-UDPEU;Female;0;0;0;22;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;1;Mailed check;1925;41255;0;51;180157;13;35;14;Platinum;53;Urban;41;0
6340-DACFT;Female;0;1;1;50;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);2055;107025;0;233;162673;22;40;6;Gold;19;Urban;43;1
4955-VCWBI;Female;0;1;1;43;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;200;81795;0;156;177639;2;30;27;Bronze;23;Urban;51;1
6813-GZQCG;Female;0;1;1;45;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);2465;11713;0;174;232904;4;39;2;Gold;30;Suburban;13;0
7426-GSWPO;Male;1;0;0;64;1;1;Fiber optic;1;1;0;0;1;1;Month-to-month;1;Bank transfer (automatic);1035;654865;0;140;212940;4;41;93;Bronze;46;Rural;24;0
3389-KTRXV;Female;0;1;1;23;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;2385;62565;0;63;194869;23;34;3;Gold;31;Urban;26;1
3118-UHVVQ;Female;0;1;0;68;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);258;19115;0;351;99728;22;35;55;Silver;47;Urban;46;1
1031-IIDEO;Female;0;0;0;1;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7085;7085;1;3;183542;11;34;32;Platinum;42;Suburban;43;1
5832-XKAES;Male;0;0;0;2;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);698;1347;1;6;173565;2;31;25;Platinum;52;Rural;1;1
3205-MXZRA;Male;0;0;0;26;1;0;DSL;0;0;0;1;1;0;One year;0;Credit card (automatic);5945;15070;0;91;239255;0;37;15;Bronze;54;Urban;50;1
4701-AHWMW;Male;0;1;0;55;0;No phone service;DSL;0;0;1;1;1;1;Month-to-month;1;Bank transfer (automatic);5455;29783;1;297;230012;9;50;32;Bronze;24;Urban;16;0
8317-BVKSO;Male;0;0;0;14;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;1;Electronic check;2005;2993;0;69;205019;0;37;62;Silver;35;Urban;14;0
5702-KVQRD;Male;0;1;0;71;1;0;DSL;1;0;1;1;1;1;Two year;1;Electronic check;8255;583265;0;219;216352;7;39;97;Gold;25;Urban;26;0
0083-PIVIK;Male;0;0;0;64;1;1;DSL;1;1;1;1;1;0;One year;0;Electronic check;8125;556755;0;158;182548;13;43;56;Gold;24;Urban;54;1
9210-IAHGH;Female;0;0;0;7;1;0;DSL;0;0;0;1;1;1;Month-to-month;1;Credit card (automatic);7075;4508;1;21;213236;4;43;53;Platinum;51;Rural;9;0
6169-PGNCD;Female;0;0;0;57;1;0;DSL;1;1;1;1;1;0;Two year;1;Credit card (automatic);743;416635;0;323;201289;3;49;4;Silver;53;Urban;42;0
0023-XUOPT;Female;0;1;0;13;1;1;Fiber optic;0;1;1;0;1;0;Month-to-month;0;Electronic check;941;12156;1;56;209068;27;47;84;Bronze;27;Urban;45;1
4592-IWTJI;Female;0;1;1;3;0;No phone service;DSL;1;0;0;0;0;0;Month-to-month;0;Credit card (automatic);297;917;1;12;159624;18;46;4;Bronze;46;Suburban;8;0
4909-JOUPP;Male;1;1;0;72;1;1;Fiber optic;0;1;1;1;1;1;Two year;0;Credit card (automatic);1097;789845;0;315;229477;28;49;91;Bronze;33;Urban;2;1
4657-FWVFY;Female;0;1;1;40;1;1;Fiber optic;0;1;1;0;1;0;Month-to-month;1;Credit card (automatic);9635;39154;0;138;82821;1;35;54;Silver;42;Urban;23;0
2257-BOVXD;Male;0;1;0;14;1;1;DSL;0;0;0;1;1;0;Month-to-month;1;Credit card (automatic);666;9795;0;73;135090;2;42;17;Platinum;46;Rural;0;0
7729-JTEEC;Male;0;1;1;2;1;0;DSL;0;0;0;0;0;0;Month-to-month;1;Electronic check;445;9005;0;8;233588;6;48;45;Bronze;25;Urban;37;0
7632-MNYOY;Male;1;0;0;66;1;1;Fiber optic;0;1;1;1;1;1;One year;0;Credit card (automatic);1109;743205;1;162;221545;19;42;99;Gold;37;Rural;5;0
6518-LGAOV;Female;0;1;0;38;1;1;Fiber optic;0;0;1;1;1;1;Month-to-month;1;Electronic check;1050;40264;1;95;126454;4;50;31;Bronze;53;Urban;4;0
7242-QZLXF;Male;0;0;1;1;0;No phone service;DSL;0;0;0;0;0;0;Month-to-month;1;Electronic check;253;253;1;4;184273;0;32;27;Bronze;44;Urban;3;1
4576-CSAJH;Male;0;0;0;22;1;0;DSL;0;1;0;1;0;0;One year;1;Credit card (automatic);5515;119305;1;126;184472;28;39;12;Silver;30;Rural;2;1
1000-AJSLD;Male;0;0;0;1;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;1;Mailed check;201;201;1;3;235870;17;50;6;Silver;43;Urban;44;1
9696-RMYBA;Male;0;0;0;5;1;0;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Mailed check;801;39855;0;27;211935;28;38;9;Platinum;42;Suburban;29;1
8690-UPCZI;Male;0;1;1;29;1;1;DSL;1;0;0;1;1;0;One year;0;Bank transfer (automatic);6905;195845;0;146;96148;1;45;77;Silver;45;Urban;35;0
1062-LHZOD;Male;0;1;1;1;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Mailed check;699;699;1;2;166545;1;31;92;Bronze;26;Urban;22;1
9770-LXDBK;Female;0;0;0;3;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;204;6315;0;6;134459;12;44;93;Gold;43;Suburban;6;0
4086-WITJG;Male;0;1;1;71;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);197;13011;0;170;164224;21;49;11;Platinum;29;Suburban;50;1
8344-WFMFH;Male;0;0;1;9;1;0;DSL;0;1;0;0;0;0;Month-to-month;1;Electronic check;501;48405;0;44;146189;17;38;56;Silver;43;Rural;31;0
9600-NAXZN;Male;0;0;0;43;1;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Electronic check;1014;45280;1;120;219201;28;30;1;Bronze;39;Urban;42;1
8822-KNBHV;Female;0;0;0;48;1;1;DSL;1;1;1;0;1;1;One year;1;Credit card (automatic);8345;388785;0;167;171954;1;31;57;Bronze;18;Suburban;9;1
8404-FYDIB;Male;0;0;0;26;1;1;Fiber optic;1;1;0;0;0;0;Month-to-month;1;Credit card (automatic);8665;220875;0;104;103118;21;48;81;Bronze;29;Urban;50;1
2791-SFVEW;Female;0;0;0;9;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Bank transfer (automatic);2015;23815;0;44;211515;1;44;54;Bronze;41;Suburban;50;1
6457-USBER;Male;0;0;0;1;1;0;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;808;808;1;2;238113;5;32;87;Platinum;47;Urban;36;1
6762-NSODU;Female;0;1;1;46;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);194;95815;0;166;169379;15;31;8;Bronze;31;Urban;32;1
4662-EKDPQ;Male;0;0;0;2;1;1;DSL;0;0;0;0;0;1;Month-to-month;0;Bank transfer (automatic);6205;1183;1;7;101053;15;46;28;Silver;40;Urban;25;0
9248-OJYKK;Male;1;0;0;1;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7645;7645;1;4;176384;4;46;63;Silver;19;Urban;42;1
9888-ZCUMM;Male;0;1;1;64;0;No phone service;DSL;1;0;1;1;1;1;Two year;1;Bank transfer (automatic);6005;384545;0;337;248276;6;32;1;Gold;20;Suburban;44;1
3398-FSHON;Female;1;0;0;12;1;1;Fiber optic;0;1;0;0;1;0;Month-to-month;1;Electronic check;913;10945;1;32;197545;12;36;4;Bronze;23;Urban;30;0
3319-DWOEP;Male;1;1;0;6;1;0;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Electronic check;9575;57375;1;31;206675;12;46;24;Silver;36;Suburban;29;0
1074-WVEVG;Female;0;1;0;59;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;2035;12670;0;281;173749;1;41;94;Bronze;38;Urban;22;0
9979-RGMZT;Female;0;0;0;7;1;0;Fiber optic;0;1;0;0;1;1;One year;1;Mailed check;9405;63345;0;29;219363;4;49;41;Bronze;37;Urban;28;0
6437-UDQJM;Female;1;1;0;72;1;1;DSL;1;1;1;0;1;1;Two year;1;Credit card (automatic);841;612965;0;345;96285;0;40;65;Bronze;38;Urban;7;0
1226-IENZN;Male;1;0;0;16;1;0;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;7875;121825;0;58;141589;29;44;73;Silver;21;Suburban;54;1
2108-GLPQB;Male;0;1;0;25;1;1;DSL;0;0;1;0;0;0;Month-to-month;0;Credit card (automatic);5555;14053;0;63;93944;28;40;77;Bronze;42;Rural;15;1
9259-PACGQ;Female;0;1;0;34;1;1;DSL;1;1;0;1;0;0;Month-to-month;0;Electronic check;6265;22749;1;158;181041;15;49;74;Silver;24;Urban;55;1
4415-IJZTP;Female;0;0;0;1;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;745;745;1;4;168876;3;38;29;Bronze;24;Urban;8;1
1465-VINDH;Female;0;1;1;10;1;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Credit card (automatic);1021;106885;1;45;175561;2;35;69;Platinum;50;Urban;3;0
5474-LAMUQ;Male;0;1;0;24;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;201;5339;0;80;134391;2;37;55;Silver;43;Suburban;18;0
3468-DRVQJ;Female;0;1;1;10;1;1;DSL;1;1;0;0;1;0;One year;0;Electronic check;703;67615;0;56;81607;4;47;6;Gold;34;Suburban;38;0
1122-YJBCS;Male;0;1;0;69;1;0;DSL;1;1;0;0;0;0;One year;1;Credit card (automatic);5365;38044;0;300;82953;27;40;0;Bronze;25;Urban;43;1
4990-ALDGW;Male;0;0;0;57;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;2075;11188;0;133;124941;19;37;26;Gold;43;Urban;40;0
4816-OKWNX;Male;0;1;1;50;1;0;Fiber optic;0;1;1;1;1;1;One year;1;Bank transfer (automatic);1034;52364;0;189;141683;25;41;93;Silver;32;Suburban;12;1
3315-IKYZQ;Male;0;1;1;28;0;No phone service;DSL;1;0;1;1;1;0;One year;0;Mailed check;508;13868;0;140;189588;27;33;29;Bronze;37;Urban;11;1
2810-FTLEM;Female;0;0;0;16;1;0;DSL;1;0;0;0;0;0;Month-to-month;1;Electronic check;5015;76225;1;82;202080;13;30;44;Gold;36;Suburban;8;1
4747-LCAQL;Male;0;0;0;25;1;0;DSL;1;1;0;1;1;1;Month-to-month;1;Mailed check;790;19020;0;99;91154;1;36;19;Gold;24;Urban;11;0
3411-WLRSQ;Female;1;1;0;3;1;0;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Bank transfer (automatic);746;23905;0;16;205542;6;42;14;Platinum;18;Suburban;23;0
0898-XCGTF;Male;0;1;0;61;1;1;Fiber optic;0;0;0;0;1;1;One year;1;Bank transfer (automatic);965;56737;0;187;220119;2;44;21;Gold;54;Urban;47;1
8006-PYCSW;Female;0;0;0;2;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;201;398;0;7;168529;6;47;55;Bronze;35;Urban;12;0
8249-THVEC;Male;0;1;1;51;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;194;99775;0;285;94323;12;49;92;Bronze;25;Urban;34;0
8722-PRFDV;Female;0;1;1;71;1;0;DSL;1;0;1;0;1;1;Two year;0;Credit card (automatic);7755;557435;0;396;117693;4;38;33;Silver;32;Urban;31;0
2164-SOQXL;Female;0;1;1;20;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;2005;40605;0;94;169170;5;45;32;Bronze;23;Urban;37;0
4020-KIUDI;Male;0;1;1;6;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Credit card (automatic);1985;13885;0;32;237364;13;31;56;Gold;54;Urban;13;1
5850-BDWCY;Female;0;0;0;6;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;202;12365;0;14;125111;1;31;36;Silver;39;Rural;1;1
2038-YSEZE;Female;0;0;0;29;1;1;DSL;1;1;0;1;0;0;Month-to-month;0;Mailed check;6745;18011;0;158;119491;14;32;91;Platinum;28;Rural;53;1
0827-ITJPH;Male;0;0;0;36;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);1855;6890;0;118;129336;13;39;38;Silver;43;Urban;20;0
8799-OXZMD;Female;0;0;0;28;0;No phone service;DSL;0;0;1;0;0;0;Month-to-month;1;Mailed check;2975;7907;0;75;96905;19;34;49;Silver;25;Urban;30;1
1925-TIBLE;Female;0;1;0;7;1;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;865;5825;1;20;110273;28;36;53;Bronze;26;Urban;51;1
1705-GUHPV;Female;0;0;0;63;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;242;16182;0;231;205191;3;43;78;Bronze;30;Suburban;34;0
4779-ZGICK;Male;0;1;1;48;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;2355;117335;0;144;195936;3;37;56;Gold;20;Rural;15;0
0048-PIHNL;Female;0;1;0;49;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Bank transfer (automatic);2045;9009;0;160;237306;26;41;24;Platinum;20;Urban;39;1
0818-OCPZO;Male;1;0;0;27;1;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;8145;212205;1;68;146538;15;38;12;Silver;24;Suburban;25;0
3967-KXAPS;Male;0;1;0;72;1;1;DSL;1;1;1;1;1;1;Two year;0;Credit card (automatic);923;67199;0;229;184570;23;33;94;Gold;20;Suburban;37;1
1447-GIQMR;Male;0;1;0;1;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;6915;6915;1;4;243645;6;31;8;Silver;28;Urban;56;1
3704-IEAXF;Female;0;1;1;72;0;No phone service;DSL;0;1;0;1;1;1;Two year;0;Credit card (automatic);5365;37840;0;271;173339;25;35;2;Platinum;45;Urban;2;1
6810-VCAEX;Female;0;0;0;47;0;No phone service;DSL;1;1;0;1;0;0;One year;0;Credit card (automatic);3965;179865;0;159;201132;28;31;82;Bronze;48;Suburban;36;1
0674-EYYZV;Female;0;0;0;1;1;0;DSL;0;0;0;0;1;0;Month-to-month;1;Electronic check;5465;5465;0;4;208993;19;42;59;Silver;26;Urban;35;1
4480-MBMLB;Female;0;0;0;36;1;1;Fiber optic;0;1;1;0;1;1;One year;1;Bank transfer (automatic);1048;388645;0;200;91330;3;46;52;Silver;44;Urban;37;0
1395-OFUWC;Male;0;1;1;43;0;No phone service;DSL;0;1;0;0;0;0;Month-to-month;0;Credit card (automatic);293;122405;0;216;152553;27;37;1;Silver;29;Urban;1;1
0822-QGCXA;Female;1;1;0;27;1;1;DSL;0;1;1;1;1;1;Month-to-month;0;Electronic check;8385;23102;0;89;227083;24;38;78;Bronze;25;Rural;21;1
0872-NXJYS;Female;0;0;0;9;1;0;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;7955;7234;1;44;163537;23;46;2;Silver;39;Urban;2;1
2832-KJCRD;Female;0;0;0;38;1;1;Fiber optic;0;0;1;1;1;1;Month-to-month;1;Electronic check;10365;39885;0;99;140985;1;34;73;Silver;35;Urban;39;1
3588-WSTTJ;Female;1;0;0;35;1;1;Fiber optic;1;0;0;0;1;1;Month-to-month;1;Electronic check;9905;35546;0;88;97044;24;32;2;Bronze;47;Suburban;46;1
4075-WKNIU;Female;0;1;1;0;1;1;DSL;0;1;1;1;1;0;Two year;0;Mailed check;7335;1397475;0;0;249364;4;40;8;Gold;28;Rural;41;1
5090-EMGTC;Female;0;1;0;59;1;0;Fiber optic;0;1;0;1;1;1;Two year;1;Mailed check;10005;603485;0;308;202304;7;43;2;Gold;19;Urban;46;1
2346-CZYIL;Male;0;0;0;27;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);2035;5316;0;80;216322;17;42;24;Gold;46;Urban;25;0
3798-EPWRR;Female;1;0;0;2;1;0;DSL;0;0;0;0;0;0;Month-to-month;0;Electronic check;4395;851;0;4;103289;8;44;27;Silver;43;Urban;26;1
6258-NGCNG;Male;0;0;0;7;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;235;1730;0;17;113087;2;31;16;Bronze;31;Rural;37;1
4186-ZBUEW;Female;0;0;0;36;1;1;DSL;0;1;0;1;0;1;One year;1;Mailed check;707;251195;0;195;155952;18;39;48;Silver;45;Urban;43;0
5274-XHAKY;Female;0;1;1;41;1;1;Fiber optic;1;1;0;0;1;0;Month-to-month;1;Bank transfer (automatic);943;38936;0;185;116368;3;35;28;Bronze;52;Suburban;7;0
1442-BQPVU;Female;0;0;0;13;0;No phone service;DSL;0;1;0;0;0;0;Month-to-month;0;Electronic check;2915;35715;0;39;200648;2;45;99;Silver;23;Urban;22;0
3978-YNKDD;Male;0;0;1;19;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);2085;4675;0;80;150815;28;47;58;Bronze;53;Urban;5;1
4940-KHCWD;Female;0;1;0;60;0;No phone service;DSL;1;1;0;1;0;0;Two year;0;Bank transfer (automatic);377;22887;0;246;170693;5;36;57;Bronze;29;Urban;24;0
9412-ARGBX;Female;0;0;1;48;1;0;Fiber optic;0;1;1;1;1;0;Two year;1;Mailed check;955;462785;1;221;138900;18;32;22;Bronze;51;Urban;58;1
1389-CXMLU;Male;1;0;0;3;1;1;Fiber optic;0;0;1;0;1;0;Month-to-month;0;Electronic check;9105;2891;1;8;95494;1;35;41;Bronze;23;Urban;56;1
9589-ABEPT;Male;0;1;0;69;1;1;Fiber optic;0;1;0;1;1;0;Two year;1;Mailed check;9245;646055;0;376;196486;14;32;12;Platinum;54;Urban;57;1
9388-ZEYVT;Male;0;0;0;43;0;No phone service;DSL;0;0;1;1;0;1;One year;0;Electronic check;4415;19313;0;139;236405;9;36;76;Platinum;54;Suburban;15;0
0305-SQECB;Female;0;0;1;11;0;No phone service;DSL;1;0;0;1;0;0;One year;1;Mailed check;3605;4026;0;52;113050;11;41;33;Silver;25;Rural;25;0
7605-SNLQG;Female;0;1;0;45;1;0;DSL;0;0;1;0;0;0;Month-to-month;1;Credit card (automatic);5025;222155;0;92;177799;1;49;75;Bronze;54;Urban;14;0
4670-TABXH;Male;0;1;0;72;1;1;Fiber optic;0;1;1;1;1;1;Two year;1;Credit card (automatic);10975;77589;0;251;211016;29;38;37;Platinum;50;Suburban;51;1
5561-NWEVX;Female;1;1;0;2;1;1;Fiber optic;0;0;1;0;0;0;Month-to-month;0;Electronic check;792;17285;1;6;168257;19;34;99;Platinum;48;Suburban;46;1
0064-SUDOG;Female;0;1;1;12;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);203;2245;0;50;128070;15;33;17;Gold;51;Urban;31;1
8561-NMTBD;Female;0;1;1;67;1;1;Fiber optic;0;1;1;1;1;1;One year;1;Credit card (automatic);11235;738845;0;153;85166;12;33;0;Silver;28;Urban;39;1
5161-XEUVX;Male;0;1;0;37;1;1;Fiber optic;0;0;1;1;1;0;Two year;0;Mailed check;943;346095;0;190;218193;16;34;59;Bronze;53;Suburban;18;1
8292-FRFZQ;Female;0;0;0;39;0;No phone service;DSL;1;1;0;1;0;0;One year;0;Bank transfer (automatic);4115;17009;0;111;225749;11;45;95;Bronze;21;Urban;13;0
8591-NXRCV;Female;0;0;0;41;1;1;DSL;1;0;1;1;0;1;Month-to-month;1;Bank transfer (automatic);7465;309065;0;193;167409;11;31;65;Gold;34;Urban;58;1
7895-VONWT;Female;0;0;0;25;0;No phone service;DSL;0;0;1;0;1;1;Month-to-month;1;Electronic check;4825;12938;0;130;117664;14;50;9;Gold;33;Urban;52;1
4526-RMTLL;Male;0;1;1;8;1;1;DSL;1;1;0;1;0;1;Two year;1;Credit card (automatic);7615;6458;0;33;209926;8;40;54;Silver;47;Urban;47;1
6253-GNHWH;Female;0;1;1;71;1;1;DSL;1;1;1;1;0;0;Two year;0;Mailed check;711;522495;0;352;81293;5;41;91;Bronze;22;Urban;43;0
4566-NECEV;Male;0;0;0;5;1;1;Fiber optic;0;1;1;0;0;1;Month-to-month;0;Electronic check;9655;5001;0;23;233515;17;37;1;Silver;54;Urban;34;0
8080-POTJR;Female;0;0;0;30;1;1;DSL;1;0;1;0;1;1;One year;1;Credit card (automatic);793;24271;0;102;129212;25;44;17;Gold;43;Suburban;25;1
6906-MPARY;Male;0;0;0;40;1;0;Fiber optic;0;1;0;1;0;1;One year;1;Credit card (automatic);896;348815;0;209;155276;5;39;81;Gold;45;Urban;51;1
3662-FXJFO;Female;0;0;0;54;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;1;Mailed check;205;10357;0;171;92559;1;37;89;Silver;36;Urban;36;0
8107-RZLNV;Male;0;1;0;72;1;1;Fiber optic;0;1;1;0;1;1;Two year;1;Bank transfer (automatic);1063;756535;0;308;145231;7;35;71;Bronze;38;Urban;12;0
0516-OOHAR;Male;0;1;1;28;1;0;Fiber optic;0;1;1;0;1;1;One year;0;Bank transfer (automatic);10035;27990;0;139;188277;29;49;99;Bronze;45;Rural;46;1
2027-CWDNU;Male;0;1;1;18;1;0;Fiber optic;0;0;0;1;0;1;Month-to-month;1;Electronic check;856;16015;0;63;101747;25;36;9;Gold;36;Urban;7;1
2737-WFVYW;Female;0;0;0;2;0;No phone service;DSL;0;0;0;0;1;1;Month-to-month;1;Electronic check;4525;855;1;6;241201;18;39;55;Gold;53;Urban;13;0
9912-OMZDS;Female;0;1;1;59;1;1;Fiber optic;0;1;1;0;1;1;One year;1;Electronic check;10615;62562;0;226;80037;28;37;68;Bronze;28;Urban;25;1
3733-ZEECP;Male;0;1;1;22;1;0;DSL;0;0;0;1;0;0;Month-to-month;1;Electronic check;511;12329;0;115;184294;13;32;7;Bronze;36;Urban;46;1
7878-RTCZG;Female;0;0;0;1;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;199;199;0;5;177847;29;34;79;Silver;22;Urban;55;1
2452-MRMZF;Female;1;1;0;72;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);257;19374;0;300;183742;9;34;92;Bronze;19;Rural;29;1
2272-QAGFO;Female;1;0;0;14;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;743;109625;1;65;128503;7;44;36;Silver;42;Suburban;50;1
7103-IPXPJ;Male;0;1;0;50;1;1;Fiber optic;0;0;0;1;1;1;One year;0;Electronic check;994;505975;0;280;108207;19;38;4;Silver;43;Urban;39;0
4342-HFXWS;Female;0;1;1;48;1;0;DSL;1;0;1;1;1;0;One year;0;Bank transfer (automatic);697;302365;0;114;113241;11;46;36;Gold;47;Urban;41;0
3545-CNWRG;Female;0;1;1;49;1;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Electronic check;9835;48892;0;143;211130;19;44;67;Gold;34;Urban;12;0
1785-BPHTP;Male;0;1;1;28;1;0;Fiber optic;0;0;1;0;1;0;Month-to-month;0;Electronic check;8545;22899;0;135;176171;9;34;21;Bronze;38;Urban;35;1
4989-LIXVT;Male;1;0;0;68;1;1;Fiber optic;0;1;1;0;0;1;Month-to-month;1;Electronic check;959;65032;0;360;225906;19;41;81;Silver;37;Suburban;10;0
7315-WYOAW;Male;0;0;0;13;1;1;Fiber optic;0;0;0;1;1;1;Month-to-month;0;Electronic check;10075;131325;0;70;197302;8;45;22;Bronze;35;Urban;1;0
1173-XZPYF;Female;0;0;0;11;1;1;Fiber optic;0;0;1;0;1;0;Month-to-month;1;Electronic check;892;9903;0;40;238262;2;43;1;Gold;33;Urban;29;0
9850-OWRHQ;Female;0;1;0;3;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);741;2280;1;7;152832;27;42;51;Gold;45;Urban;50;1
